ISO3,year,indicator,value
COD,2040,urban_lower80_growth_rate,2.6181368628462875
COD,2040,urban_lower95_growth_rate,2.2934910392060415
COD,2040,urban_median_growth_rate,3.3328946597215525
COD,2040,urban_upper80_growth_rate,4.031774289815204
COD,2040,urban_upper95_growth_rate,4.347353456310765
COD,2045,rural_growth_rate,1.7836774580196835
COD,2045,rural_lower80_growth_rate,1.0323565102347443
COD,2045,rural_lower95_growth_rate,0.8146691081919233
COD,2045,rural_median_growth_rate,1.7836774580196835
COD,2045,rural_upper80_growth_rate,2.588718219700903
COD,2045,rural_upper95_growth_rate,2.840652814550082
COD,2045,urban_growth_rate,3.1038373913547357
COD,2045,urban_lower80_growth_rate,2.3427716216384953
COD,2045,urban_lower95_growth_rate,2.122260759161265
COD,2045,urban_median_growth_rate,3.1038373913547357
COD,2045,urban_upper80_growth_rate,3.919319734484117
COD,2045,urban_upper95_growth_rate,4.174521984484358
COD,2050,rural_growth_rate,1.6308414501094326
COD,2050,rural_lower80_growth_rate,0.9735230476491274
COD,2050,rural_lower95_growth_rate,0.632306764394186
COD,2050,rural_median_growth_rate,1.6308414501094326
COD,2050,rural_upper80_growth_rate,2.565724451493434
COD,2050,rural_upper95_growth_rate,2.854536293014709
COD,2050,urban_growth_rate,2.888791538265134
COD,2050,urban_lower80_growth_rate,2.223337084479038
COD,2050,urban_lower95_growth_rate,1.8778973485056305
COD,2050,urban_median_growth_rate,2.888791538265134
COD,2050,urban_upper80_growth_rate,3.835246185984298
COD,2050,urban_upper95_growth_rate,4.127632836848094
COG,1955,rural_growth_rate,1.3542393343680237
COG,1955,urban_growth_rate,4.155070467235267
COG,1960,rural_growth_rate,1.782117626645352
COG,1960,urban_growth_rate,3.784513444393589
COG,1965,rural_growth_rate,2.5253594279272207
COG,1965,urban_growth_rate,3.024520486589366
COG,1970,rural_growth_rate,2.6190126859234386
COG,1970,urban_growth_rate,3.5270689240889164
COG,1975,rural_growth_rate,2.435285342655935
COG,1975,urban_growth_rate,4.100408941582989
COG,1980,rural_growth_rate,0.030333271849247723
COG,1980,urban_growth_rate,5.487337317949459
COG,1985,rural_growth_rate,0.17008362395540821
COG,1985,urban_growth_rate,4.723927019683738
COG,1990,rural_growth_rate,1.9433333040112633
COG,1990,urban_growth_rate,3.819279202738124
COG,1995,rural_growth_rate,2.081911469265818
COG,1995,urban_growth_rate,3.603068641245777
COG,2000,rural_growth_rate,1.5653266671978638
COG,2000,urban_growth_rate,3.6570124657556713
COG,2005,rural_growth_rate,1.9990268823675938
COG,2005,urban_growth_rate,4.075326138054591
COG,2010,rural_growth_rate,3.250511666642364
COG,2010,urban_growth_rate,4.201853066125771
COG,2015,rural_growth_rate,2.2886197123389573
COG,2015,urban_growth_rate,2.9413650957283988
COG,2020,rural_growth_rate,2.2018494503044828
COG,2020,urban_growth_rate,2.590419395116972
COG,2025,rural_growth_rate,2.113480949341673
COG,2025,rural_lower80_growth_rate,2.113480949341673
COG,2025,rural_lower95_growth_rate,2.113480949341673
COG,2025,rural_median_growth_rate,2.113480949341673
COG,2025,rural_upper80_growth_rate,2.113480949341673
COG,2025,rural_upper95_growth_rate,2.113480949341673
COG,2025,urban_growth_rate,2.5991207547650053
COG,2025,urban_lower80_growth_rate,2.5991207547650053
COG,2025,urban_lower95_growth_rate,2.5991207547650053
COG,2025,urban_median_growth_rate,2.5991207547650053
COG,2025,urban_upper80_growth_rate,2.5991207547650053
COG,2025,urban_upper95_growth_rate,2.5991207547650053
COG,2030,rural_growth_rate,1.3815709558793632
COG,2030,rural_lower80_growth_rate,0.7162633676767172
COG,2030,rural_lower95_growth_rate,0.42495328267815324
COG,2030,rural_median_growth_rate,1.3815709558793632
COG,2030,rural_upper80_growth_rate,2.0095560021700543
COG,2030,rural_upper95_growth_rate,2.3855391118534186
COG,2030,urban_growth_rate,2.872988967958512
COG,2030,urban_lower80_growth_rate,2.197894081026286
COG,2030,urban_lower95_growth_rate,1.9022985514072666
COG,2030,urban_median_growth_rate,2.872988967958512
COG,2030,urban_upper80_growth_rate,3.510212263375956
COG,2030,urban_upper95_growth_rate,3.8917264373024008
COG,2035,rural_growth_rate,0.8352639460296851
COG,2035,rural_lower80_growth_rate,0.22990344506090832
COG,2035,rural_lower95_growth_rate,-0.10620541002459571
COG,2035,rural_median_growth_rate,0.8352639460296851
COG,2035,rural_upper80_growth_rate,1.2915329320063895
COG,2035,rural_upper95_growth_rate,1.5967483418943607
COG,2035,urban_growth_rate,3.0356773382628433
COG,2035,urban_lower80_growth_rate,2.417106742915043
COG,2035,urban_lower95_growth_rate,2.0736633661846637
COG,2035,urban_median_growth_rate,3.0356773382628433
COG,2035,urban_upper80_growth_rate,3.5019029638903687
COG,2035,urban_upper95_growth_rate,3.8137787428709435
COG,2040,rural_growth_rate,0.1529769092252664
COG,2040,rural_lower80_growth_rate,-0.4153231087868803
COG,2040,rural_lower95_growth_rate,-0.7064381665848773
COG,2040,rural_median_growth_rate,0.1529769092252664
COG,2040,rural_upper80_growth_rate,0.7633778393310919
COG,2040,rural_upper95_growth_rate,1.003181930557484
COG,2040,urban_growth_rate,3.0549321880984692
COG,2040,urban_lower80_growth_rate,2.470165547843539
COG,2040,urban_lower95_growth_rate,2.170615365051698
COG,2040,urban_median_growth_rate,3.0549321880984692
COG,2040,urban_upper80_growth_rate,3.6830196239479474
COG,2040,urban_upper95_growth_rate,3.9297720932446545
COG,2045,rural_growth_rate,-0.6217887836032387
COG,2045,rural_lower80_growth_rate,-1.1857007459815438
COG,2045,rural_lower95_growth_rate,-1.4200216433948754
COG,2045,rural_median_growth_rate,-0.6217887836032387
COG,2045,rural_upper80_growth_rate,-0.1300210750985742
COG,2045,rural_upper95_growth_rate,0.2050061201104958
COG,2045,urban_growth_rate,3.0228651985481747
COG,2045,urban_lower80_growth_rate,2.4382720027877447
COG,2045,urban_lower95_growth_rate,2.195357485290028
COG,2045,urban_median_growth_rate,3.0228651985481747
COG,2045,urban_upper80_growth_rate,3.532668280352036
COG,2045,urban_upper95_growth_rate,3.8799824566428054
COG,2050,rural_growth_rate,-1.5877714413034982
COG,2050,rural_lower80_growth_rate,-2.0777728583999067
COG,2050,rural_lower95_growth_rate,-2.4683842014294743
COG,2050,rural_median_growth_rate,-1.5877714413034982
COG,2050,rural_upper80_growth_rate,-1.0623097397447934
COG,2050,rural_upper95_growth_rate,-0.8138599104548505
COG,2050,urban_growth_rate,2.915423446111376
COG,2050,urban_lower80_growth_rate,2.403000304513725
COG,2050,urban_lower95_growth_rate,1.9945151766033842
COG,2050,urban_median_growth_rate,2.915423446111376
COG,2050,urban_upper80_growth_rate,3.4649294812111986
COG,2050,urban_upper95_growth_rate,3.724747999305622
COM,1955,rural_growth_rate,1.468771610798858
COM,1955,urban_growth_rate,9.352877767345236
COM,1960,rural_growth_rate,1.1330271734176778
COM,1960,urban_growth_rate,8.4954165313877
COM,1965,rural_growth_rate,0.6765558595850818
COM,1965,urban_growth_rate,7.527458945231857
COM,1970,rural_growth_rate,1.9836076082105691
COM,1970,urban_growth_rate,5.24625662518281
COM,1975,rural_growth_rate,2.8977820119657327
COM,1975,urban_growth_rate,5.030410991273748
COM,1980,rural_growth_rate,2.7905295790042306
COM,1980,urban_growth_rate,4.903489918602055
COM,1985,rural_growth_rate,2.0684641052620467
COM,1985,urban_growth_rate,5.212490529825864
COM,1990,rural_growth_rate,2.0897422617810246
COM,1990,urban_growth_rate,4.510234414498826
COM,1995,rural_growth_rate,1.98857410947193
COM,1995,urban_growth_rate,1.987248535293662
COM,2000,rural_growth_rate,1.8776270724170319
COM,2000,urban_growth_rate,1.565292418298947
COM,2005,rural_growth_rate,2.033036539235966
COM,2005,urban_growth_rate,2.0136592323527935
COM,2010,rural_growth_rate,1.7763231726025897
COM,2010,urban_growth_rate,2.617255401724483
COM,2015,rural_growth_rate,1.664113882465057
COM,2015,urban_growth_rate,3.1570661912220688
COM,2020,rural_growth_rate,1.4959488157419765
COM,2020,urban_growth_rate,3.1071204746188297
COM,2025,rural_growth_rate,1.365459205929076
COM,2025,rural_lower80_growth_rate,1.365459205929076
COM,2025,rural_lower95_growth_rate,1.365459205929076
COM,2025,rural_median_growth_rate,1.365459205929076
COM,2025,rural_upper80_growth_rate,1.365459205929076
COM,2025,rural_upper95_growth_rate,1.365459205929076
COM,2025,urban_growth_rate,3.102183779060308
COM,2025,urban_lower80_growth_rate,3.102183779060308
COM,2025,urban_lower95_growth_rate,3.102183779060308
COM,2025,urban_median_growth_rate,3.102183779060308
COM,2025,urban_upper80_growth_rate,3.102183779060308
COM,2025,urban_upper95_growth_rate,3.102183779060308
COM,2030,rural_growth_rate,1.0898542382246967
COM,2030,rural_lower80_growth_rate,0.5827687888076749
COM,2030,rural_lower95_growth_rate,0.27700049479393307
COM,2030,rural_median_growth_rate,1.0898542382246967
COM,2030,rural_upper80_growth_rate,1.6097526537844908
COM,2030,rural_upper95_growth_rate,1.8361474231506136
COM,2030,urban_growth_rate,3.0715922771271664
COM,2030,urban_lower80_growth_rate,2.5545660623222277
COM,2030,urban_lower95_growth_rate,2.2428035697422244
COM,2030,urban_median_growth_rate,3.0715922771271664
COM,2030,urban_upper80_growth_rate,3.6016826399822177
COM,2030,urban_upper95_growth_rate,3.8325155909011865
COM,2035,rural_growth_rate,0.855242328827277
COM,2035,rural_lower80_growth_rate,0.27826241222548287
COM,2035,rural_lower95_growth_rate,-0.0314844251817048
COM,2035,rural_median_growth_rate,0.855242328827277
COM,2035,rural_upper80_growth_rate,1.4734160375291072
COM,2035,rural_upper95_growth_rate,1.8189433617174844
COM,2035,urban_growth_rate,3.060903584077823
COM,2035,urban_lower80_growth_rate,2.4713053620937675
COM,2035,urban_lower95_growth_rate,2.1547844930901006
COM,2035,urban_median_growth_rate,3.060903584077823
COM,2035,urban_upper80_growth_rate,3.6925964888750995
COM,2035,urban_upper95_growth_rate,4.045680348688152
COM,2040,rural_growth_rate,0.6290641918846207
COM,2040,rural_lower80_growth_rate,0.04242958167244293
COM,2040,rural_lower95_growth_rate,-0.4504088527701233
COM,2040,rural_median_growth_rate,0.6290641918846207
COM,2040,rural_upper80_growth_rate,1.2021843536513588
COM,2040,rural_upper95_growth_rate,1.5567469143799695
COM,2040,urban_growth_rate,3.043682335440945
COM,2040,urban_lower80_growth_rate,2.442971289312057
COM,2040,urban_lower95_growth_rate,1.938307080326096
COM,2040,urban_median_growth_rate,3.043682335440945
COM,2040,urban_upper80_growth_rate,3.6305546507445774
COM,2040,urban_upper95_growth_rate,3.9936250237939674
COM,2045,rural_growth_rate,0.375339232897276
COM,2045,rural_lower80_growth_rate,-0.28675361703655033
COM,2045,rural_lower95_growth_rate,-0.6554225600028829
COM,2045,rural_median_growth_rate,0.375339232897276
COM,2045,rural_upper80_growth_rate,0.9682447141814876
COM,2045,rural_upper95_growth_rate,1.3612482880591026
COM,2045,urban_growth_rate,2.991089125903179
COM,2045,urban_lower80_growth_rate,2.3117423437325257
COM,2045,urban_lower95_growth_rate,1.9334660036157691
COM,2045,urban_median_growth_rate,2.991089125903179
COM,2045,urban_upper80_growth_rate,3.5994455382734936
COM,2045,urban_upper95_growth_rate,4.002690662159081
COM,2050,rural_growth_rate,0.08008894792277399
COM,2050,rural_lower80_growth_rate,-0.5030737576309008
COM,2050,rural_lower95_growth_rate,-0.8732126969814624
COM,2050,rural_median_growth_rate,0.08008894792277399
COM,2050,rural_upper80_growth_rate,0.7083134767274624
COM,2050,rural_upper95_growth_rate,1.254464732967775
COM,2050,urban_growth_rate,2.89799995467781
COM,2050,urban_lower80_growth_rate,2.2984173935466146
COM,2050,urban_lower95_growth_rate,1.9178566150251486
COM,2050,urban_median_growth_rate,2.89799995467781
COM,2050,urban_upper80_growth_rate,3.543913124979947
COM,2050,urban_upper95_growth_rate,4.105442121712799
CPV,1955,rural_growth_rate,1.1813909229191788
CPV,1955,urban_growth_rate,0.3405840532523907
CPV,1960,rural_growth_rate,1.4413740243444995
CPV,1960,urban_growth_rate,1.2934894761928994
CPV,1965,rural_growth_rate,1.9854656038121643
CPV,1965,urban_growth_rate,15.614116816410162
CPV,1970,rural_growth_rate,1.3962574572599307
CPV,1970,urban_growth_rate,14.57325321318561
CPV,1975,rural_growth_rate,0.6859886051089115
CPV,1975,urban_growth_rate,3.323430424608742
CPV,1980,rural_growth_rate,0.5896508848813431
CPV,1980,urban_growth_rate,2.9575198906919953
CPV,1985,rural_growth_rate,-1.227430847503519
CPV,1985,urban_growth_rate,8.629262659374382
CPV,1990,rural_growth_rate,-2.0488927075086982
CPV,1990,urban_growth_rate,7.624828909269654
CPV,1995,rural_growth_rate,0.09364642654163813
CPV,1995,urban_growth_rate,4.591695040042554
CPV,2000,rural_growth_rate,-0.1823368498473421
CPV,2000,urban_growth_rate,3.349072888197524
CPV,2005,rural_growth_rate,-0.3957139449481617
CPV,2005,urban_growth_rate,2.777838757432627
CPV,2010,rural_growth_rate,-0.9944446895123749
CPV,2010,urban_growth_rate,2.3575735587824775
CPV,2015,rural_growth_rate,-2.730024394562658
CPV,2015,urban_growth_rate,1.7045933229321797
CPV,2020,rural_growth_rate,-3.821392380850741
CPV,2020,urban_growth_rate,1.817361107078641
CPV,2025,rural_growth_rate,-3.306848053138556
CPV,2025,rural_lower80_growth_rate,-3.306848053138556
CPV,2025,rural_lower95_growth_rate,-3.306848053138556
CPV,2025,rural_median_growth_rate,-3.306848053138556
CPV,2025,rural_upper80_growth_rate,-3.306848053138556
CPV,2025,rural_upper95_growth_rate,-3.306848053138556
CPV,2025,urban_growth_rate,1.7625794452092558
CPV,2025,urban_lower80_growth_rate,1.7625794452092558
CPV,2025,urban_lower95_growth_rate,1.7625794452092558
CPV,2025,urban_median_growth_rate,1.7625794452092558
CPV,2025,urban_upper80_growth_rate,1.7625794452092558
CPV,2025,urban_upper95_growth_rate,1.7625794452092558
CPV,2030,rural_growth_rate,-3.6063256262180543
CPV,2030,rural_lower80_growth_rate,-4.258631514225697
CPV,2030,rural_lower95_growth_rate,-4.5986476708213875
CPV,2030,rural_median_growth_rate,-3.6063256262180543
CPV,2030,rural_upper80_growth_rate,-2.9746793557274387
CPV,2030,rural_upper95_growth_rate,-2.624373925044121
CPV,2030,urban_growth_rate,1.4742768132920858
CPV,2030,urban_lower80_growth_rate,0.7875899671204944
CPV,2030,urban_lower95_growth_rate,0.42965264582288665
CPV,2030,urban_median_growth_rate,1.4742768132920858
CPV,2030,urban_upper80_growth_rate,2.1392151395489334
CPV,2030,urban_upper95_growth_rate,2.507984049680112
CPV,2035,rural_growth_rate,-4.247157754406938
CPV,2035,rural_lower80_growth_rate,-5.026608244701691
CPV,2035,rural_lower95_growth_rate,-5.613398092824806
CPV,2035,rural_median_growth_rate,-4.247157754406938
CPV,2035,rural_upper80_growth_rate,-3.4139640209293276
CPV,2035,rural_upper95_growth_rate,-2.9681681743926824
CPV,2035,urban_growth_rate,1.288979144620539
CPV,2035,urban_lower80_growth_rate,0.46446320750366255
CPV,2035,urban_lower95_growth_rate,-0.15625303751781727
CPV,2035,urban_median_growth_rate,1.288979144620539
CPV,2035,urban_upper80_growth_rate,2.1703455951033845
CPV,2035,urban_upper95_growth_rate,2.641915995977695
CPV,2040,rural_growth_rate,-4.934894285482927
CPV,2040,rural_lower80_growth_rate,-5.890193569265056
CPV,2040,rural_lower95_growth_rate,-6.572969279988438
CPV,2040,rural_median_growth_rate,-4.934894285482927
CPV,2040,rural_upper80_growth_rate,-4.024998221739184
CPV,2040,rural_upper95_growth_rate,-3.3760736409213066
CPV,2040,urban_growth_rate,1.1019795132629406
CPV,2040,urban_lower80_growth_rate,0.0860163173873163
CPV,2040,urban_lower95_growth_rate,-0.6401173717184072
CPV,2040,urban_median_growth_rate,1.1019795132629406
CPV,2040,urban_upper80_growth_rate,2.0696562702012367
CPV,2040,urban_upper95_growth_rate,2.759789197339857
CPV,2045,rural_growth_rate,-5.6481210764172225
CPV,2045,rural_lower80_growth_rate,-6.731372067441077
CPV,2045,rural_lower95_growth_rate,-7.29102715521922
CPV,2045,rural_median_growth_rate,-5.6481210764172225
CPV,2045,rural_upper80_growth_rate,-4.638755537362805
CPV,2045,rural_upper95_growth_rate,-3.9004637577948142
CPV,2045,urban_growth_rate,0.8553384008569642
CPV,2045,urban_lower80_growth_rate,-0.30257860640536816
CPV,2045,urban_lower95_growth_rate,-0.900809440910999
CPV,2045,urban_median_growth_rate,0.8553384008569642
CPV,2045,urban_upper80_growth_rate,1.9342772007291398
CPV,2045,urban_upper95_growth_rate,2.723457746112956
CPV,2050,rural_growth_rate,-6.113836006379136
CPV,2050,rural_lower80_growth_rate,-7.157714733351095
CPV,2050,rural_lower95_growth_rate,-7.7471513116992075
CPV,2050,rural_median_growth_rate,-6.113836006379136
CPV,2050,rural_upper80_growth_rate,-5.023392141698768
CPV,2050,rural_upper95_growth_rate,-4.3531246612090735
CPV,2050,urban_growth_rate,0.5756132151854221
CPV,2050,urban_lower80_growth_rate,-0.5426425386083289
CPV,2050,urban_lower95_growth_rate,-1.1740768500884236
CPV,2050,urban_median_growth_rate,0.5756132151854221
CPV,2050,urban_upper80_growth_rate,1.7437519025261583
CPV,2050,urban_upper95_growth_rate,2.461776369614088
ERI,1955,rural_growth_rate,1.3093204789771828
ERI,1955,urban_growth_rate,6.25329082994126
ERI,1960,rural_growth_rate,1.524867211120129
ERI,1960,urban_growth_rate,5.242125683598187
ERI,1965,rural_growth_rate,2.1550068432439895
ERI,1965,urban_growth_rate,4.9696414987246085
ERI,1970,rural_growth_rate,2.267035788479599
ERI,1970,urban_growth_rate,4.290851904913895
ERI,1975,rural_growth_rate,2.3322701014999447
ERI,1975,urban_growth_rate,3.7628693332380836
ERI,1980,rural_growth_rate,2.4743183476274133
ERI,1980,urban_growth_rate,3.8162960351395325
ERI,1985,rural_growth_rate,2.1409228168332906
ERI,1985,urban_growth_rate,3.8809247991369755
ERI,1990,rural_growth_rate,1.6037569466087698
ERI,1990,urban_growth_rate,6.222723017981302
ERI,1995,rural_growth_rate,-2.299664045118821
ERI,1995,urban_growth_rate,7.889091574234186
ERI,2000,rural_growth_rate,0.09912164481982177
ERI,2000,urban_growth_rate,6.78724965943831
ERI,2005,rural_growth_rate,3.124271990508265
ERI,2005,urban_growth_rate,4.043348122023782
ERI,2010,rural_growth_rate,1.8804877412351484
ERI,2010,urban_growth_rate,2.356215895648295
ERI,2015,rural_growth_rate,1.0796964593890124
ERI,2015,urban_growth_rate,1.0412224460269792
ERI,2020,rural_growth_rate,1.3171920789001534
ERI,2020,urban_growth_rate,0.8970349184478588
ERI,2025,rural_growth_rate,2.0290547675315906
ERI,2025,rural_lower80_growth_rate,2.0290547675315906
ERI,2025,rural_lower95_growth_rate,2.0290547675315906
ERI,2025,rural_median_growth_rate,2.0290547675315906
ERI,2025,rural_upper80_growth_rate,2.0290547675315906
ERI,2025,rural_upper95_growth_rate,2.0290547675315906
ERI,2025,urban_growth_rate,1.5128094185739682
ERI,2025,urban_lower80_growth_rate,1.5128094185739682
ERI,2025,urban_lower95_growth_rate,1.5128094185739682
ERI,2025,urban_median_growth_rate,1.5128094185739682
ERI,2025,urban_upper80_growth_rate,1.5128094185739682
ERI,2025,urban_upper95_growth_rate,1.5128094185739682
ERI,2030,rural_growth_rate,2.0492880008339265
ERI,2030,rural_lower80_growth_rate,0.8584487333511248
ERI,2030,rural_lower95_growth_rate,-0.015860578635429334
ERI,2030,rural_median_growth_rate,2.0492880008339265
ERI,2030,rural_upper80_growth_rate,3.234552959523662
ERI,2030,rural_upper95_growth_rate,3.982062731591496
ERI,2030,urban_growth_rate,2.205973212093437
ERI,2030,urban_lower80_growth_rate,1.013305544767218
ERI,2030,urban_lower95_growth_rate,0.13765382910555513
ERI,2030,urban_median_growth_rate,2.205973212093437
ERI,2030,urban_upper80_growth_rate,3.393058011901995
ERI,2030,urban_upper95_growth_rate,4.141715501203813
ERI,2035,rural_growth_rate,1.8369487714180455
ERI,2035,rural_lower80_growth_rate,1.0977499959657688
ERI,2035,rural_lower95_growth_rate,0.6016273000292616
ERI,2035,rural_median_growth_rate,1.8369487714180455
ERI,2035,rural_upper80_growth_rate,2.8644114313519653
ERI,2035,rural_upper95_growth_rate,3.385547191827376
ERI,2035,urban_growth_rate,2.3255067552459208
ERI,2035,urban_lower80_growth_rate,1.5827617083495449
ERI,2035,urban_lower95_growth_rate,1.0842588870559666
ERI,2035,urban_median_growth_rate,2.3255067552459208
ERI,2035,urban_upper80_growth_rate,3.35789861908522
ERI,2035,urban_upper95_growth_rate,3.88153450392128
ERI,2040,rural_growth_rate,1.6089677615530817
ERI,2040,rural_lower80_growth_rate,0.8947370968786839
ERI,2040,rural_lower95_growth_rate,0.7698773032381423
ERI,2040,rural_median_growth_rate,1.6089677615530817
ERI,2040,rural_upper80_growth_rate,2.337279530958214
ERI,2040,rural_upper95_growth_rate,2.572532606197653
ERI,2040,urban_growth_rate,2.559618037644662
ERI,2040,urban_lower80_growth_rate,1.838705053549794
ERI,2040,urban_lower95_growth_rate,1.7126770756444865
ERI,2040,urban_median_growth_rate,2.559618037644662
ERI,2040,urban_upper80_growth_rate,3.2947438688389896
ERI,2040,urban_upper95_growth_rate,3.5321979643806234
ERI,2045,rural_growth_rate,1.1189434047772284
ERI,2045,rural_lower80_growth_rate,0.22394519695312365
ERI,2045,rural_lower95_growth_rate,-0.04482032646186962
ERI,2045,rural_median_growth_rate,1.1189434047772284
ERI,2045,rural_upper80_growth_rate,1.7189654712449043
ERI,2045,rural_upper95_growth_rate,1.9970146411832035
ERI,2045,urban_growth_rate,2.6461714809518533
ERI,2045,urban_lower80_growth_rate,1.7376558614035975
ERI,2045,urban_lower95_growth_rate,1.4648310960756028
ERI,2045,urban_median_growth_rate,2.6461714809518533
ERI,2045,urban_upper80_growth_rate,3.255255850835481
ERI,2045,urban_upper95_growth_rate,3.5375044762327335
ERI,2050,rural_growth_rate,0.6171316757624501
ERI,2050,rural_lower80_growth_rate,0.041930975349746546
ERI,2050,rural_lower95_growth_rate,-0.36121794968945187
ERI,2050,rural_median_growth_rate,0.6171316757624501
ERI,2050,rural_upper80_growth_rate,1.0943214291456282
ERI,2050,rural_upper95_growth_rate,1.464037073395641
ERI,2050,urban_growth_rate,2.82219502588148
ERI,2050,urban_lower80_growth_rate,2.2343885796845653
ERI,2050,urban_lower95_growth_rate,1.8224044900522207
ERI,2050,urban_median_growth_rate,2.82219502588148
ERI,2050,urban_upper80_growth_rate,3.309842577243116
ERI,2050,urban_upper95_growth_rate,3.6876606828088576
ETH,1955,rural_growth_rate,1.788031946350821
ETH,1955,urban_growth_rate,3.7040452998183815
ETH,1960,rural_growth_rate,1.80192092781144
ETH,1960,urban_growth_rate,3.8352994919937267
ETH,1965,rural_growth_rate,2.4513719167412518
ETH,1965,urban_growth_rate,4.540527357633173
ETH,1970,rural_growth_rate,2.569822593140203
ETH,1970,urban_growth_rate,4.673036785490714
ETH,1975,rural_growth_rate,2.4608688486138064
ETH,1975,urban_growth_rate,4.629259490564874
ETH,1980,rural_growth_rate,1.4358396768490156
ETH,1980,urban_growth_rate,3.6234432214895307
ETH,1985,rural_growth_rate,2.7202858258129625
ETH,1985,urban_growth_rate,4.97791336441149
ETH,1990,rural_growth_rate,3.3123211215419834
ETH,1990,urban_growth_rate,5.940374670567161
ETH,1995,rural_growth_rate,3.5928947209240336
ETH,1995,urban_growth_rate,5.620053331543873
ETH,2000,rural_growth_rate,2.968602534535103
ETH,2000,urban_growth_rate,4.715914255262033
ETH,2005,rural_growth_rate,2.798704479421499
ETH,2005,urban_growth_rate,4.486964399033555
ETH,2010,rural_growth_rate,2.556543057550442
ETH,2010,urban_growth_rate,4.80566942923728
ETH,2015,rural_growth_rate,2.2923233582189395
ETH,2015,urban_growth_rate,4.988836496304749
ETH,2020,rural_growth_rate,2.1825241498782733
ETH,2020,urban_growth_rate,4.944091570231568
ETH,2025,rural_growth_rate,1.9820000055402742
ETH,2025,rural_lower80_growth_rate,1.9820000055402742
ETH,2025,rural_lower95_growth_rate,1.9820000055402742
ETH,2025,rural_median_growth_rate,1.9820000055402742
ETH,2025,rural_upper80_growth_rate,1.9820000055402742
ETH,2025,rural_upper95_growth_rate,1.9820000055402742
ETH,2025,urban_growth_rate,4.897163744977018
ETH,2025,urban_lower80_growth_rate,4.897163744977018
ETH,2025,urban_lower95_growth_rate,4.897163744977018
ETH,2025,urban_median_growth_rate,4.897163744977018
ETH,2025,urban_upper80_growth_rate,4.897163744977018
ETH,2025,urban_upper95_growth_rate,4.897163744977018
ETH,2030,rural_growth_rate,1.7923534054789192
ETH,2030,rural_lower80_growth_rate,1.2540615447939274
ETH,2030,rural_lower95_growth_rate,0.9766600376395207
ETH,2030,rural_median_growth_rate,1.7923534054789192
ETH,2030,rural_upper80_growth_rate,2.3361868165458155
ETH,2030,rural_upper95_growth_rate,2.583575712518371
ETH,2030,urban_growth_rate,4.393325925179337
ETH,2030,urban_lower80_growth_rate,3.8412797667462417
ETH,2030,urban_lower95_growth_rate,3.55679016630297
ETH,2030,urban_median_growth_rate,4.393325925179337
ETH,2030,urban_upper80_growth_rate,4.951055230290913
ETH,2030,urban_upper95_growth_rate,5.20476534488723
ETH,2035,rural_growth_rate,1.582509637376761
ETH,2035,rural_lower80_growth_rate,1.0924604739710464
ETH,2035,rural_lower95_growth_rate,0.916040608788049
ETH,2035,rural_median_growth_rate,1.582509637376761
ETH,2035,rural_upper80_growth_rate,2.078983722552863
ETH,2035,rural_upper95_growth_rate,2.359010661138883
ETH,2035,urban_growth_rate,3.8848070838546356
ETH,2035,urban_lower80_growth_rate,3.383651294499379
ETH,2035,urban_lower95_growth_rate,3.203232994875571
ETH,2035,urban_median_growth_rate,3.8848070838546356
ETH,2035,urban_upper80_growth_rate,4.3925334113963155
ETH,2035,urban_upper95_growth_rate,4.678906967209584
ETH,2040,rural_growth_rate,1.4328928926598206
ETH,2040,rural_lower80_growth_rate,0.9447591014477341
ETH,2040,rural_lower95_growth_rate,0.7450927783823724
ETH,2040,rural_median_growth_rate,1.4328928926598206
ETH,2040,rural_upper80_growth_rate,1.8584262368536386
ETH,2040,rural_upper95_growth_rate,2.2017926068251814
ETH,2040,urban_growth_rate,3.4149863509834733
ETH,2040,urban_lower80_growth_rate,2.917313969608415
ETH,2040,urban_lower95_growth_rate,2.7137459801160224
ETH,2040,urban_median_growth_rate,3.4149863509834733
ETH,2040,urban_upper80_growth_rate,3.8488350141411054
ETH,2040,urban_upper95_growth_rate,4.198911083661994
ETH,2045,rural_growth_rate,1.3489149554023916
ETH,2045,rural_lower80_growth_rate,0.9590819454413646
ETH,2045,rural_lower95_growth_rate,0.6739300214850585
ETH,2045,rural_median_growth_rate,1.3489149554023916
ETH,2045,rural_upper80_growth_rate,1.807915453605058
ETH,2045,rural_upper95_growth_rate,2.041770443252222
ETH,2045,urban_growth_rate,2.9846773655718195
ETH,2045,urban_lower80_growth_rate,2.5885524857450104
ETH,2045,urban_lower95_growth_rate,2.29879823527539
ETH,2045,urban_median_growth_rate,2.9846773655718195
ETH,2045,urban_upper80_growth_rate,3.4510860907055463
ETH,2045,urban_upper95_growth_rate,3.6887154789406518
ETH,2050,rural_growth_rate,1.3006202884392026
ETH,2050,rural_lower80_growth_rate,0.9174457475902953
ETH,2050,rural_lower95_growth_rate,0.7249642691675717
ETH,2050,rural_median_growth_rate,1.3006202884392026
ETH,2050,rural_upper80_growth_rate,1.771595634717138
ETH,2050,rural_upper95_growth_rate,2.074291031430975
ETH,2050,urban_growth_rate,2.5573423188588906
ETH,2050,urban_lower80_growth_rate,2.1694141655877575
ETH,2050,urban_lower95_growth_rate,1.974544787528365
ETH,2050,urban_median_growth_rate,2.5573423188588906
