ISO3,year,indicator,value
CPV,2040,rural_median_growth_rate,-0.4886390347117575
CPV,2040,rural_upper80_growth_rate,0.4638134446659725
CPV,2040,rural_upper95_growth_rate,1.1430886394460549
CPV,2040,urban_growth_rate,1.2553576021851587
CPV,2040,urban_lower80_growth_rate,0.2378531259691341
CPV,2040,urban_lower95_growth_rate,-0.4893821538084264
CPV,2040,urban_median_growth_rate,1.2553576021851587
CPV,2040,urban_upper80_growth_rate,2.224502385886007
CPV,2040,urban_upper95_growth_rate,2.915682288266641
CPV,2045,rural_growth_rate,-0.6107119646457049
CPV,2045,rural_lower80_growth_rate,-1.7517972932023285
CPV,2045,rural_lower95_growth_rate,-2.3413321424731737
CPV,2045,rural_median_growth_rate,-0.6107119646457049
CPV,2045,rural_upper80_growth_rate,0.45254319718621705
CPV,2045,rural_upper95_growth_rate,1.2302520798365357
CPV,2045,urban_growth_rate,1.0726462814603321
CPV,2045,urban_lower80_growth_rate,-0.08776563082886213
CPV,2045,urban_lower95_growth_rate,-0.6872854429614494
CPV,2045,urban_median_growth_rate,1.0726462814603321
CPV,2045,urban_upper80_growth_rate,2.153909816023014
CPV,2045,urban_upper95_growth_rate,2.9447907686876773
CPV,2050,rural_growth_rate,-0.7580676151231258
CPV,2050,rural_lower80_growth_rate,-1.861494761717375
CPV,2050,rural_lower95_growth_rate,-2.4845559516235793
CPV,2050,rural_median_growth_rate,-0.7580676151231258
CPV,2050,rural_upper80_growth_rate,0.3945809934137845
CPV,2050,rural_upper95_growth_rate,1.1030841119676449
CPV,2050,urban_growth_rate,0.9230238282940562
CPV,2050,urban_lower80_growth_rate,-0.19909463043003006
CPV,2050,urban_lower95_growth_rate,-0.8327100569366919
CPV,2050,urban_median_growth_rate,0.9230238282940562
CPV,2050,urban_upper80_growth_rate,2.0951975273497903
CPV,2050,urban_upper95_growth_rate,2.815702211185722
ERI,1955,rural_growth_rate,1.5322557767425415
ERI,1955,urban_growth_rate,5.165956697047025
ERI,1960,rural_growth_rate,1.9436535620753759
ERI,1960,urban_growth_rate,5.593394514835159
ERI,1965,rural_growth_rate,2.221981348051938
ERI,1965,urban_growth_rate,5.8795377664591975
ERI,1970,rural_growth_rate,2.375014653406371
ERI,1970,urban_growth_rate,4.7413981547936634
ERI,1975,rural_growth_rate,2.561803063058199
ERI,1975,urban_growth_rate,4.074755716337419
ERI,1980,rural_growth_rate,2.60915144846523
ERI,1980,urban_growth_rate,4.123215652137713
ERI,1985,rural_growth_rate,2.577207726243169
ERI,1985,urban_growth_rate,4.792242856333084
ERI,1990,rural_growth_rate,1.711594760591173
ERI,1990,urban_growth_rate,6.2917106746257945
ERI,1995,rural_growth_rate,-1.0541555996454566
ERI,1995,urban_growth_rate,3.4014223226754403
ERI,2000,rural_growth_rate,0.7918006455110982
ERI,2000,urban_growth_rate,5.331794902373632
ERI,2005,rural_growth_rate,1.886233286342942
ERI,2005,urban_growth_rate,6.472942630730016
ERI,2010,rural_growth_rate,0.8036790700066243
ERI,2010,urban_growth_rate,4.585379021365976
ERI,2015,rural_growth_rate,1.024143588041282
ERI,2015,urban_growth_rate,3.69658856956645
ERI,2020,rural_growth_rate,1.24440128170209
ERI,2020,urban_growth_rate,3.9350936853810747
ERI,2025,rural_growth_rate,1.056776785589486
ERI,2025,rural_lower80_growth_rate,1.056776785589486
ERI,2025,rural_lower95_growth_rate,1.056776785589486
ERI,2025,rural_median_growth_rate,1.056776785589486
ERI,2025,rural_upper80_growth_rate,1.056776785589486
ERI,2025,rural_upper95_growth_rate,1.056776785589486
ERI,2025,urban_growth_rate,3.74070033273044
ERI,2025,urban_lower80_growth_rate,3.74070033273044
ERI,2025,urban_lower95_growth_rate,3.74070033273044
ERI,2025,urban_median_growth_rate,3.74070033273044
ERI,2025,urban_upper80_growth_rate,3.74070033273044
ERI,2025,urban_upper95_growth_rate,3.74070033273044
ERI,2030,rural_growth_rate,0.8745124660380243
ERI,2030,rural_lower80_growth_rate,-0.30261804497307976
ERI,2030,rural_lower95_growth_rate,-1.166862444115191
ERI,2030,rural_median_growth_rate,0.8745124660380243
ERI,2030,rural_upper80_growth_rate,2.046132838832082
ERI,2030,rural_upper95_growth_rate,2.7850373946416873
ERI,2030,urban_growth_rate,3.5313751962948725
ERI,2030,urban_lower80_growth_rate,2.32324107389672
ERI,2030,urban_lower95_growth_rate,1.4362339502786092
ERI,2030,urban_median_growth_rate,3.5313751962948725
ERI,2030,urban_upper80_growth_rate,4.733854052826669
ERI,2030,urban_upper95_growth_rate,5.492220095265088
ERI,2035,rural_growth_rate,0.7378100959916756
ERI,2035,rural_lower80_growth_rate,0.006589583564053925
ERI,2035,rural_lower95_growth_rate,-0.48417839928019957
ERI,2035,rural_median_growth_rate,0.7378100959916756
ERI,2035,rural_upper80_growth_rate,1.7541832254485357
ERI,2035,rural_upper95_growth_rate,2.2696943037590067
ERI,2035,urban_growth_rate,3.332786780969066
ERI,2035,urban_lower80_growth_rate,2.582730240842235
ERI,2035,urban_lower95_growth_rate,2.0793202175168446
ERI,2035,urban_median_growth_rate,3.332786780969066
ERI,2035,urban_upper80_growth_rate,4.375341386593279
ERI,2035,urban_upper95_growth_rate,4.904131880326701
ERI,2040,rural_growth_rate,0.5799485304437857
ERI,2040,rural_lower80_growth_rate,-0.1270489430508559
ERI,2040,rural_lower95_growth_rate,-0.25064425057685913
ERI,2040,rural_median_growth_rate,0.5799485304437857
ERI,2040,rural_upper80_growth_rate,1.30088450582726
ERI,2040,rural_upper95_growth_rate,1.5337551147949657
ERI,2040,urban_growth_rate,3.1060748532340865
ERI,2040,urban_lower80_growth_rate,2.381320710005208
ERI,2040,urban_lower95_growth_rate,2.2546212314761727
ERI,2040,urban_median_growth_rate,3.1060748532340865
ERI,2040,urban_upper80_growth_rate,3.845117572268464
ERI,2040,urban_upper95_growth_rate,4.083836867616641
ERI,2045,rural_growth_rate,0.3480103662062639
ERI,2045,rural_lower80_growth_rate,-0.5401643556849245
ERI,2045,rural_lower95_growth_rate,-0.8068808048646403
ERI,2045,rural_median_growth_rate,0.3480103662062639
ERI,2045,rural_upper80_growth_rate,0.943457851301388
ERI,2045,rural_upper95_growth_rate,1.2193871682800284
ERI,2045,urban_growth_rate,2.8702765903170446
ERI,2045,urban_lower80_growth_rate,1.9597774287687164
ERI,2045,urban_lower95_growth_rate,1.6863570111822046
ERI,2045,urban_median_growth_rate,2.8702765903170446
ERI,2045,urban_upper80_growth_rate,3.4806907605951176
ERI,2045,urban_upper95_growth_rate,3.763555613155578
ERI,2050,rural_growth_rate,0.09973646596872499
ERI,2050,rural_lower80_growth_rate,-0.47250642713911883
ERI,2050,rural_lower95_growth_rate,-0.8735822725826847
ERI,2050,rural_median_growth_rate,0.09973646596872499
ERI,2050,rural_upper80_growth_rate,0.5744724056876427
ERI,2050,rural_upper95_growth_rate,0.9422868915550442
ERI,2050,urban_growth_rate,2.6157583137362606
ERI,2050,urban_lower80_growth_rate,2.029132009921053
ERI,2050,urban_lower95_growth_rate,1.6179750631142298
ERI,2050,urban_median_growth_rate,2.6157583137362606
ERI,2050,urban_upper80_growth_rate,3.1024268123052146
ERI,2050,urban_upper95_growth_rate,3.4794863702880985
ETH,1955,rural_growth_rate,1.7500173573631317
ETH,1955,urban_growth_rate,5.425068523060861
ETH,1960,rural_growth_rate,1.9036066931879647
ETH,1960,urban_growth_rate,5.58523213749853
ETH,1965,rural_growth_rate,2.206349129876428
ETH,1965,urban_growth_rate,5.896851798395164
ETH,1970,rural_growth_rate,2.3597052567248866
ETH,1970,urban_growth_rate,5.155631261807625
ETH,1975,rural_growth_rate,2.5682017988107653
ETH,1975,urban_growth_rate,4.7721121202360495
ETH,1980,rural_growth_rate,1.3903283825655643
ETH,1980,urban_growth_rate,3.5695283540623457
ETH,1985,rural_growth_rate,2.718117017172972
ETH,1985,urban_growth_rate,4.94408849567316
ETH,1990,rural_growth_rate,3.0668234894987156
ETH,1990,urban_growth_rate,5.366857793879198
ETH,1995,rural_growth_rate,3.2841629675912865
ETH,1995,urban_growth_rate,5.479988348445652
ETH,2000,rural_growth_rate,2.8117877919697998
ETH,2000,urban_growth_rate,4.3555633808222805
ETH,2005,rural_growth_rate,2.6578902428626483
ETH,2005,urban_growth_rate,4.198499893393781
ETH,2010,rural_growth_rate,2.312536989161851
ETH,2010,urban_growth_rate,4.745500371040667
ETH,2015,rural_growth_rate,2.104041444021565
ETH,2015,urban_growth_rate,5.018915510344346
ETH,2020,rural_growth_rate,1.8734740784017934
ETH,2020,urban_growth_rate,4.74402988185556
ETH,2025,rural_growth_rate,1.6094319328042062
ETH,2025,rural_lower80_growth_rate,1.6094319328042062
ETH,2025,rural_lower95_growth_rate,1.6094319328042062
ETH,2025,rural_median_growth_rate,1.6094319328042062
ETH,2025,rural_upper80_growth_rate,1.6094319328042062
ETH,2025,rural_upper95_growth_rate,1.6094319328042062
ETH,2025,urban_growth_rate,4.500992076537802
ETH,2025,urban_lower80_growth_rate,4.500992076537802
ETH,2025,urban_lower95_growth_rate,4.500992076537802
ETH,2025,urban_median_growth_rate,4.500992076537802
ETH,2025,urban_upper80_growth_rate,4.500992076537802
ETH,2025,urban_upper95_growth_rate,4.500992076537802
ETH,2030,rural_growth_rate,1.3220739912150448
ETH,2030,rural_lower80_growth_rate,0.7862690322714805
ETH,2030,rural_lower95_growth_rate,0.510149116650549
ETH,2030,rural_median_growth_rate,1.3220739912150448
ETH,2030,rural_upper80_growth_rate,1.8633948986462867
ETH,2030,rural_upper95_growth_rate,2.109640860977957
ETH,2030,urban_growth_rate,4.225138543640372
ETH,2030,urban_lower80_growth_rate,3.6739817830404586
ETH,2030,urban_lower95_growth_rate,3.389950521868834
ETH,2030,urban_median_growth_rate,4.225138543640372
ETH,2030,urban_upper80_growth_rate,4.781969294839583
ETH,2030,urban_upper95_growth_rate,5.035270658785751
ETH,2035,rural_growth_rate,1.0402639273404235
ETH,2035,rural_lower80_growth_rate,0.5528306380405246
ETH,2035,rural_lower95_growth_rate,0.37735249909960356
ETH,2035,rural_median_growth_rate,1.0402639273404235
ETH,2035,rural_upper80_growth_rate,1.5340878422875015
ETH,2035,rural_upper95_growth_rate,1.8126200018344418
ETH,2035,urban_growth_rate,3.940110936697039
ETH,2035,urban_lower80_growth_rate,3.4386883533148005
ETH,2035,urban_lower95_growth_rate,3.2581740066618625
ETH,2035,urban_median_growth_rate,3.940110936697039
ETH,2035,urban_upper80_growth_rate,4.448107556140801
ETH,2035,urban_upper95_growth_rate,4.73463356505508
ETH,2040,rural_growth_rate,0.7686257335979718
ETH,2040,rural_lower80_growth_rate,0.283688649464664
ETH,2040,rural_lower95_growth_rate,0.08532990796776829
ETH,2040,rural_median_growth_rate,0.7686257335979718
ETH,2040,rural_upper80_growth_rate,1.1913723306373525
ETH,2040,rural_upper95_growth_rate,1.5324900513138617
ETH,2040,urban_growth_rate,3.6408634274431417
ETH,2040,urban_lower80_growth_rate,3.1421040393729616
ETH,2040,urban_lower95_growth_rate,2.9380914204902853
ETH,2040,urban_median_growth_rate,3.6408634274431417
ETH,2040,urban_upper80_growth_rate,4.075659694725831
ETH,2040,urban_upper95_growth_rate,4.426500393841626
ETH,2045,rural_growth_rate,0.5286344828677292
ETH,2045,rural_lower80_growth_rate,0.14195663648948198
ETH,2045,rural_lower95_growth_rate,-0.1408873737113514
ETH,2045,rural_median_growth_rate,0.5286344828677292
ETH,2045,rural_upper80_growth_rate,0.9839200015294258
ETH,2045,rural_upper95_growth_rate,1.215882255753642
ETH,2045,urban_growth_rate,3.334193997309476
ETH,2045,urban_lower80_growth_rate,2.936724721041517
ETH,2045,urban_lower95_growth_rate,2.6459870822441722
ETH,2045,urban_median_growth_rate,3.334193997309476
ETH,2045,urban_upper80_growth_rate,3.8021856531353704
ETH,2045,urban_upper95_growth_rate,4.040621524679455
ETH,2050,rural_growth_rate,0.2778248163191277
ETH,2050,rural_lower80_growth_rate,-0.10148095073259089
ETH,2050,rural_lower95_growth_rate,-0.2920190137641887
ETH,2050,rural_median_growth_rate,0.2778248163191277
ETH,2050,rural_upper80_growth_rate,0.7440448960421175
ETH,2050,rural_upper95_growth_rate,1.0436840875687636
ETH,2050,urban_growth_rate,3.066985019509305
ETH,2050,urban_lower80_growth_rate,2.677129117846677
ETH,2050,urban_lower95_growth_rate,2.481291366837457
ETH,2050,urban_median_growth_rate,3.066985019509305
ETH,2050,urban_upper80_growth_rate,3.5461726969506557
ETH,2050,urban_upper95_growth_rate,3.854146150911242
GAB,1955,rural_growth_rate,-0.23918101318629592
GAB,1955,urban_growth_rate,4.799783941409741
GAB,1960,rural_growth_rate,-0.0974018244802477
GAB,1960,urban_growth_rate,4.950044654790697
GAB,1965,rural_growth_rate,-0.3137463765269466
GAB,1965,urban_growth_rate,7.829390181408313
GAB,1970,rural_growth_rate,-0.2291282703862918
GAB,1970,urban_growth_rate,8.325266243299613
GAB,1975,rural_growth_rate,-1.5820681277407211
GAB,1975,urban_growth_rate,8.133956422256272
GAB,1980,rural_growth_rate,-2.2639495405827548
GAB,1980,urban_growth_rate,7.38742149164584
GAB,1985,rural_growth_rate,-1.1357860295474587
GAB,1985,urban_growth_rate,5.373333965145455
GAB,1990,rural_growth_rate,-1.199145729018214
GAB,1990,urban_growth_rate,4.9136213733890655
GAB,1995,rural_growth_rate,-1.4064106120951436
GAB,1995,urban_growth_rate,4.2936556675873705
GAB,2000,rural_growth_rate,-1.022151951352912
GAB,2000,urban_growth_rate,3.6330093944757724
GAB,2005,rural_growth_rate,-1.0857335463238305
GAB,2005,urban_growth_rate,3.563752706458412
GAB,2010,rural_growth_rate,-0.7358807670293843
GAB,2010,urban_growth_rate,3.93139451930955
GAB,2015,rural_growth_rate,-0.6792278906237681
GAB,2015,urban_growth_rate,3.926395872192656
GAB,2020,rural_growth_rate,-1.4536083181639459
GAB,2020,urban_growth_rate,2.6466070206876413
GAB,2025,rural_growth_rate,-1.2719184565833985
GAB,2025,rural_lower80_growth_rate,-1.2719184565833985
GAB,2025,rural_lower95_growth_rate,-1.2719184565833985
GAB,2025,rural_median_growth_rate,-1.2719184565833985
GAB,2025,rural_upper80_growth_rate,-1.2719184565833985
GAB,2025,rural_upper95_growth_rate,-1.2719184565833985
GAB,2025,urban_growth_rate,2.297038704965093
GAB,2025,urban_lower80_growth_rate,2.297038704965093
GAB,2025,urban_lower95_growth_rate,2.297038704965093
GAB,2025,urban_median_growth_rate,2.297038704965093
GAB,2025,urban_upper80_growth_rate,2.297038704965093
GAB,2025,urban_upper95_growth_rate,2.297038704965093
GAB,2030,rural_growth_rate,-0.983260157142607
GAB,2030,rural_lower80_growth_rate,-1.3697495625732636
GAB,2030,rural_lower95_growth_rate,-1.6011193008176883
GAB,2030,rural_median_growth_rate,-0.983260157142607
GAB,2030,rural_upper80_growth_rate,-0.5567835419827083
GAB,2030,rural_upper95_growth_rate,-0.34406456184217227
GAB,2030,urban_growth_rate,2.0513023475034142
GAB,2030,urban_lower80_growth_rate,1.6529682150091984
GAB,2030,urban_lower95_growth_rate,1.414507696624967
GAB,2030,urban_median_growth_rate,2.0513023475034142
GAB,2030,urban_upper80_growth_rate,2.490849176321386
GAB,2030,urban_upper95_growth_rate,2.7100873474814158
GAB,2035,rural_growth_rate,-0.6245786712565371
GAB,2035,rural_lower80_growth_rate,-1.1114625708523285
GAB,2035,rural_lower95_growth_rate,-1.3081873434424685
GAB,2035,rural_median_growth_rate,-0.6245786712565371
GAB,2035,rural_upper80_growth_rate,-0.14969355601138767
GAB,2035,rural_upper95_growth_rate,0.15154201375808807
GAB,2035,urban_growth_rate,1.8692254757963322
GAB,2035,urban_lower80_growth_rate,1.3701233327786833
GAB,2035,urban_lower95_growth_rate,1.168461795673159
GAB,2035,urban_median_growth_rate,1.8692254757963322
GAB,2035,urban_upper80_growth_rate,2.3560277276325925
GAB,2035,urban_upper95_growth_rate,2.6648227371818933
GAB,2040,rural_growth_rate,-0.24355449647197602
GAB,2040,rural_lower80_growth_rate,-0.7768968309759372
GAB,2040,rural_lower95_growth_rate,-1.0840734781168093
GAB,2040,rural_median_growth_rate,-0.24355449647197602
GAB,2040,rural_upper80_growth_rate,0.28993598328375114
GAB,2040,rural_upper95_growth_rate,0.5539668066313119
GAB,2040,urban_growth_rate,1.7201951804790339
GAB,2040,urban_lower80_growth_rate,1.1763537666243717
GAB,2040,urban_lower95_growth_rate,0.8631302115514217
GAB,2040,urban_median_growth_rate,1.7201951804790339
GAB,2040,urban_upper80_growth_rate,2.2641876558901597
GAB,2040,urban_upper95_growth_rate,2.5334160425774854
GAB,2045,rural_growth_rate,-0.23558401106442695
GAB,2045,rural_lower80_growth_rate,-0.8546668917767342
GAB,2045,rural_lower95_growth_rate,-1.1984394232264495
GAB,2045,rural_median_growth_rate,-0.23558401106442695
GAB,2045,rural_upper80_growth_rate,0.3448402389527372
GAB,2045,rural_upper95_growth_rate,0.6191644444296873
GAB,2045,urban_growth_rate,1.5925123907873484
GAB,2045,urban_lower80_growth_rate,0.9620853531884466
GAB,2045,urban_lower95_growth_rate,0.6120134882382056
GAB,2045,urban_median_growth_rate,1.5925123907873484
GAB,2045,urban_upper80_growth_rate,2.183572411810508
GAB,2045,urban_upper95_growth_rate,2.4629233704438924
GAB,2050,rural_growth_rate,-0.3727626462410094
GAB,2050,rural_lower80_growth_rate,-0.9878126247128471
GAB,2050,rural_lower95_growth_rate,-1.304000681276185
GAB,2050,rural_median_growth_rate,-0.3727626462410094
GAB,2050,rural_upper80_growth_rate,0.19841639432915947
GAB,2050,rural_upper95_growth_rate,0.5765919887362747
GAB,2050,urban_growth_rate,1.45269580862033
GAB,2050,urban_lower80_growth_rate,0.8263763398646651
GAB,2050,urban_lower95_growth_rate,0.5043948057693814
GAB,2050,urban_median_growth_rate,1.45269580862033
GAB,2050,urban_upper80_growth_rate,2.0343404973058643
GAB,2050,urban_upper95_growth_rate,2.419445359798389
GHA,1955,rural_growth_rate,1.7625273262227958
GHA,1955,urban_growth_rate,7.106960355312886
GHA,1960,rural_growth_rate,2.124419214844586
GHA,1960,urban_growth_rate,7.3633453325700815
GHA,1965,rural_growth_rate,2.2296505102700426
GHA,1965,urban_growth_rate,5.377935609949835
GHA,1970,rural_growth_rate,1.388224990237008
GHA,1970,urban_growth_rate,4.372855142895848
GHA,1975,rural_growth_rate,2.4023933015243415
GHA,1975,urban_growth_rate,3.4820838656231645
GHA,1980,rural_growth_rate,1.5742254161293934
GHA,1980,urban_growth_rate,2.6454747180229665
GHA,1985,rural_growth_rate,2.791217823038572
GHA,1985,urban_growth_rate,4.4410335260322675
GHA,1990,rural_growth_rate,1.7307358188910493
GHA,1990,urban_growth_rate,4.9680478514552595
GHA,1995,rural_growth_rate,1.5338446758853763
GHA,1995,urban_growth_rate,4.764888574570003
GHA,2000,rural_growth_rate,1.142379121873205
GHA,2000,urban_growth_rate,4.339371149472071
GHA,2005,rural_growth_rate,1.341714639621494
GHA,2005,urban_growth_rate,4.141420066935431
GHA,2010,rural_growth_rate,1.2550894407350244
GHA,2010,urban_growth_rate,4.053183325936449
GHA,2015,rural_growth_rate,0.9470837421209577
GHA,2015,urban_growth_rate,3.715842761821686
GHA,2020,rural_growth_rate,0.6912753564890517
GHA,2020,urban_growth_rate,3.391265154078593
GHA,2025,rural_growth_rate,0.48708318375734194
GHA,2025,rural_lower80_growth_rate,0.48708318375734194
GHA,2025,rural_lower95_growth_rate,0.48708318375734194
GHA,2025,rural_median_growth_rate,0.48708318375734194
GHA,2025,rural_upper80_growth_rate,0.48708318375734194
GHA,2025,rural_upper95_growth_rate,0.48708318375734194
GHA,2025,urban_growth_rate,3.106990497500006
GHA,2025,urban_lower80_growth_rate,3.106990497500006
GHA,2025,urban_lower95_growth_rate,3.106990497500006
GHA,2025,urban_median_growth_rate,3.106990497500006
GHA,2025,urban_upper80_growth_rate,3.106990497500006
GHA,2025,urban_upper95_growth_rate,3.106990497500006
GHA,2030,rural_growth_rate,0.32940400773455725
GHA,2030,rural_lower80_growth_rate,-0.12372898354314765
GHA,2030,rural_lower95_growth_rate,-0.32143557926576083
GHA,2030,rural_median_growth_rate,0.32940400773455725
GHA,2030,rural_upper80_growth_rate,0.7461312610306026
GHA,2030,rural_upper95_growth_rate,1.030455144461473
GHA,2030,urban_growth_rate,2.8527024642081455
GHA,2030,urban_lower80_growth_rate,2.388173115214798
GHA,2030,urban_lower95_growth_rate,2.1854941711287434
GHA,2030,urban_median_growth_rate,2.8527024642081455
GHA,2030,urban_upper80_growth_rate,3.2799104658491895
GHA,2030,urban_upper95_growth_rate,3.571385134469063
GHA,2035,rural_growth_rate,0.22505450778811387
GHA,2035,rural_lower80_growth_rate,-0.23726559405059522
GHA,2035,rural_lower95_growth_rate,-0.5276836284728303
GHA,2035,rural_median_growth_rate,0.22505450778811387
GHA,2035,rural_upper80_growth_rate,0.7017128995452371
GHA,2035,rural_upper95_growth_rate,0.940549044514638
GHA,2035,urban_growth_rate,2.625686753528944
GHA,2035,urban_lower80_growth_rate,2.1522929680711123
GHA,2035,urban_lower95_growth_rate,1.8549187199396133
GHA,2035,urban_median_growth_rate,2.625686753528944
GHA,2035,urban_upper80_growth_rate,3.113762265596698
GHA,2035,urban_upper95_growth_rate,3.3583191133771617
GHA,2040,rural_growth_rate,0.13824720795434509
GHA,2040,rural_lower80_growth_rate,-0.3562649115590344
GHA,2040,rural_lower95_growth_rate,-0.576247000549579
GHA,2040,rural_median_growth_rate,0.13824720795434509
GHA,2040,rural_upper80_growth_rate,0.6090093083100045
GHA,2040,rural_upper95_growth_rate,0.9546193443767281
GHA,2040,urban_growth_rate,2.4125615557304636
GHA,2040,urban_lower80_growth_rate,1.9068182029978287
GHA,2040,urban_lower95_growth_rate,1.6818399368702552
GHA,2040,urban_median_growth_rate,2.4125615557304636
GHA,2040,urban_upper80_growth_rate,2.89401548492354
GHA,2040,urban_upper95_growth_rate,3.247474928041827
GHA,2045,rural_growth_rate,-0.02042514517256455
GHA,2045,rural_lower80_growth_rate,-0.4926677746521446
GHA,2045,rural_lower95_growth_rate,-0.716986412683962
GHA,2045,rural_median_growth_rate,-0.02042514517256455
GHA,2045,rural_upper80_growth_rate,0.4949474238494789
GHA,2045,rural_upper95_growth_rate,0.8555164262077808
GHA,2045,urban_growth_rate,2.2447235375928853
GHA,2045,urban_lower80_growth_rate,1.7617817250885182
GHA,2045,urban_lower95_growth_rate,1.532380898337693
GHA,2045,urban_median_growth_rate,2.2447235375928853
GHA,2045,urban_upper80_growth_rate,2.771772446482834
GHA,2045,urban_upper95_growth_rate,3.1405105413975454
GHA,2050,rural_growth_rate,-0.19866437196564002
GHA,2050,rural_lower80_growth_rate,-0.6187910730780954
GHA,2050,rural_lower95_growth_rate,-0.9878155200418348
GHA,2050,rural_median_growth_rate,-0.19866437196564002
GHA,2050,rural_upper80_growth_rate,0.30694473288472857
GHA,2050,rural_upper95_growth_rate,0.6300049911980743
GHA,2050,urban_growth_rate,2.0624473470787663
GHA,2050,urban_lower80_growth_rate,1.6328022021359745
GHA,2050,urban_lower95_growth_rate,1.2554170904938378
GHA,2050,urban_median_growth_rate,2.0624473470787663
GHA,2050,urban_upper80_growth_rate,2.579511595941386
GHA,2050,urban_upper95_growth_rate,2.9098911484448653
GIN,1955,rural_growth_rate,1.0283396284261448
GIN,1955,urban_growth_rate,6.059905793187204
GIN,1960,rural_growth_rate,1.0652850031828809
GIN,1960,urban_growth_rate,6.100048483406839
GIN,1965,rural_growth_rate,1.0502762366002782
GIN,1965,urban_growth_rate,6.08151632825642
GIN,1970,rural_growth_rate,0.9935743306972888
GIN,1970,urban_growth_rate,6.023366705873046
GIN,1975,rural_growth_rate,-0.18556653841037551
GIN,1975,urban_growth_rate,4.785514215046538
GIN,1980,rural_growth_rate,-0.3811701151530289
GIN,1980,urban_growth_rate,4.581544263615256
GIN,1985,rural_growth_rate,1.6006941763812454
GIN,1985,urban_growth_rate,4.902090646050072
GIN,1990,rural_growth_rate,3.107420308243758
GIN,1990,urban_growth_rate,4.5768616797479345
GIN,1995,rural_growth_rate,5.006957153248703
GIN,1995,urban_growth_rate,6.503476528422358
GIN,2000,rural_growth_rate,1.8682780684724731
GIN,2000,urban_growth_rate,3.225394046767538
GIN,2005,rural_growth_rate,1.4915542272628146
GIN,2005,urban_growth_rate,2.8046966623880287
GIN,2010,rural_growth_rate,1.7710145085828133
GIN,2010,urban_growth_rate,3.0881382385401723
GIN,2015,rural_growth_rate,1.8404776154673286
GIN,2015,urban_growth_rate,3.1698864233782764
GIN,2020,rural_growth_rate,2.050661947549126
GIN,2020,urban_growth_rate,3.598342147337985
GIN,2025,rural_growth_rate,1.8832754281582487
GIN,2025,rural_lower80_growth_rate,1.8832754281582487
GIN,2025,rural_lower95_growth_rate,1.8832754281582487
GIN,2025,rural_median_growth_rate,1.8832754281582487
GIN,2025,rural_upper80_growth_rate,1.8832754281582487
GIN,2025,rural_upper95_growth_rate,1.8832754281582487
GIN,2025,urban_growth_rate,3.7066162030669814
GIN,2025,urban_lower80_growth_rate,3.7066162030669814
GIN,2025,urban_lower95_growth_rate,3.7066162030669814
GIN,2025,urban_median_growth_rate,3.7066162030669814
GIN,2025,urban_upper80_growth_rate,3.7066162030669814
GIN,2025,urban_upper95_growth_rate,3.7066162030669814
GIN,2030,rural_growth_rate,1.6297409922438666
GIN,2030,rural_lower80_growth_rate,0.9665565476359106
GIN,2030,rural_lower95_growth_rate,0.5949247535426139
GIN,2030,rural_median_growth_rate,1.6297409922438666
GIN,2030,rural_upper80_growth_rate,2.21873463006792
GIN,2030,rural_upper95_growth_rate,2.5007194006745337
GIN,2030,urban_growth_rate,3.716663744950899
GIN,2030,urban_lower80_growth_rate,3.039861094754892
GIN,2030,urban_lower95_growth_rate,2.6605980025873333
GIN,2030,urban_median_growth_rate,3.716663744950899
GIN,2030,urban_upper80_growth_rate,4.317752112250539
GIN,2030,urban_upper95_growth_rate,4.60552731809738
GIN,2035,rural_growth_rate,1.3439297623914603
GIN,2035,rural_lower80_growth_rate,0.748604520213858
GIN,2035,rural_lower95_growth_rate,0.3708365180896678
GIN,2035,rural_median_growth_rate,1.3439297623914603
GIN,2035,rural_upper80_growth_rate,1.9402514414433192
GIN,2035,rural_upper95_growth_rate,2.20973562675304
GIN,2035,urban_growth_rate,3.675809714638767
GIN,2035,urban_lower80_growth_rate,3.066786296353774
GIN,2035,urban_lower95_growth_rate,2.6803260160357167
GIN,2035,urban_median_growth_rate,3.675809714638767
GIN,2035,urban_upper80_growth_rate,4.285852497379139
GIN,2035,urban_upper95_growth_rate,4.561537397133675
GIN,2040,rural_growth_rate,1.0449437297888053
GIN,2040,rural_lower80_growth_rate,0.424437144549894
GIN,2040,rural_lower95_growth_rate,0.11418916809524671
GIN,2040,rural_median_growth_rate,1.0449437297888053
GIN,2040,rural_upper80_growth_rate,1.5751729891857913
GIN,2040,rural_upper95_growth_rate,1.757894615916511
GIN,2040,urban_growth_rate,3.581518827665553
GIN,2040,urban_lower80_growth_rate,2.9454353961828827
GIN,2040,urban_lower95_growth_rate,2.627399130060404
GIN,2040,urban_median_growth_rate,3.581518827665553
GIN,2040,urban_upper80_growth_rate,4.12505866239572
GIN,2040,urban_upper95_growth_rate,4.312367229463088
GIN,2045,rural_growth_rate,0.7935377877307914
GIN,2045,rural_lower80_growth_rate,0.14358768665228006
GIN,2045,rural_lower95_growth_rate,-0.11189940657289066
GIN,2045,rural_median_growth_rate,0.7935377877307914
GIN,2045,rural_upper80_growth_rate,1.3398695992375975
GIN,2045,rural_upper95_growth_rate,1.6399164780381392
GIN,2045,urban_growth_rate,3.3958097328239623
GIN,2045,urban_lower80_growth_rate,2.7290793207168873
GIN,2045,urban_lower95_growth_rate,2.46699610129526
